3.174800000000000000e+04,6.418260000000000218e+02,2.197765182998120679e+02,1.841151053119207006e+02,1.193690859462482434e+00,5.460726275575238375e-01,3.202000000000000000e+04,2.010542440891312026e+02,7.755899741046562434e-01,9.915053091817613851e-01,9.684821560162405474e-01,9.148122176312732945e-01,6.922531129514050523e-03,2.990697616572975462e-03,8.368813935274481697e-01,9.989776699079395694e-01,0.000000000000000000e+00
3.176800000000000000e+04,6.509540000000000646e+02,2.209594948599842326e+02,1.832920680765933241e+02,1.205504947260732429e+00,5.584652591697969459e-01,3.217300000000000000e+04,2.011175622792466413e+02,7.776744186046511409e-01,9.874118049295993460e-01,9.421046298002050401e-01,9.102010411758459929e-01,6.955410943716451751e-03,2.944773314582014873e-03,8.284659353575940521e-01,9.987197837105700193e-01,0.000000000000000000e+00
3.181100000000000000e+04,6.420919999999999845e+02,2.239846828522203452e+02,1.809171228429304676e+02,1.238051320585506376e+00,5.895649687123591942e-01,3.205200000000000000e+04,2.012536289301891088e+02,7.738772928526249650e-01,9.924809684263072862e-01,9.696001360667375613e-01,8.985151411579842540e-01,7.041107882563275508e-03,2.830885872170682896e-03,8.073294588901526181e-01,9.995153027265358814e-01,0.000000000000000000e+00
3.182100000000000000e+04,6.496810000000000400e+02,2.137356452006931420e+02,1.899692019159780614e+02,1.125106822816610119e+00,4.582865610047274219e-01,3.216800000000000000e+04,2.012852591548064822e+02,7.723543689320387928e-01,9.892128823675702121e-01,9.473781316557983168e-01,9.417486679201495514e-01,6.716811074469474473e-03,3.258989445688675966e-03,8.868905535293762910e-01,9.978466128675012037e-01,0.000000000000000000e+00
3.182300000000000000e+04,6.625320000000000391e+02,2.228726889466368846e+02,1.818946962578246485e+02,1.225284153589219605e+00,5.778581503170483469e-01,3.227400000000000000e+04,2.012915846032990146e+02,7.748478207937667950e-01,9.860259032038173332e-01,9.110396196180289285e-01,9.031684660631293937e-01,7.003509692569426931e-03,2.874554587641027937e-03,8.157132780908261660e-01,9.994805535170057098e-01,0.000000000000000000e+00
3.183700000000000000e+04,6.564039999999998827e+02,2.249125541841296467e+02,1.804394218642321448e+02,1.246471263654127526e+00,5.969683535933226759e-01,3.223800000000000000e+04,2.013358571783311675e+02,7.852456590370955336e-01,9.875612631056517321e-01,9.285377475301468397e-01,8.951739395280847722e-01,7.064502125958150441e-03,2.798279202232284608e-03,8.013363820102313850e-01,9.988427726963198250e-01,0.000000000000000000e+00
3.191500000000000000e+04,6.407179999999999609e+02,2.163203615381557370e+02,1.880653069421294106e+02,1.150240653395582680e+00,4.941383413794607771e-01,3.218400000000000000e+04,2.015823406705625018e+02,7.776559454191033227e-01,9.916418095948297262e-01,9.769466831984482402e-01,9.318694700637616402e-01,6.778015401477541398e-03,3.152845202896668690e-03,8.683807092369159042e-01,9.988467943887895384e-01,0.000000000000000000e+00
3.197200000000000000e+04,6.399739999999999327e+02,2.136874805328948526e+02,1.906449472933409197e+02,1.120866215269261446e+00,4.517054385526523830e-01,3.224600000000000000e+04,2.017622727971526047e+02,7.722705314009661315e-01,9.915028220554487071e-01,9.809683770672502634e-01,9.441932316015748672e-01,6.683581900816178666e-03,3.276668971281404639e-03,8.915008586022250547e-01,9.992531932907730008e-01,0.000000000000000000e+00
3.199200000000000000e+04,6.403379999999999654e+02,2.128873637073700991e+02,1.914872536595924544e+02,1.111757360549024742e+00,4.369684316743807084e-01,3.225800000000000000e+04,2.018253688592376420e+02,7.742122840133585093e-01,9.917539835079670629e-01,9.804663762430669838e-01,9.480382740643168438e-01,6.654393714283886145e-03,3.315826051746885873e-03,8.987765690908486871e-01,9.992214661757502503e-01,0.000000000000000000e+00
3.199400000000000000e+04,6.545349999999999682e+02,2.121713960838361857e+02,1.924225317877728969e+02,1.102632805589756737e+00,4.213023766282766314e-01,3.239100000000000000e+04,2.018316773805756839e+02,7.897413112164296534e-01,9.877435089994134332e-01,9.384532773909917136e-01,9.512671411221947926e-01,6.631599552535981552e-03,3.349716390830267867e-03,9.049091737787938738e-01,9.977825410876202117e-01,0.000000000000000000e+00
3.201500000000000000e+04,6.536760000000000446e+02,2.129299892784468966e+02,1.918101345837880842e+02,1.110108127187789728e+00,4.342069402829724645e-01,3.237500000000000000e+04,2.018979049537072967e+02,7.618809642797649273e-01,9.888803088803088670e-01,9.415389488677877727e-01,9.481891472303930479e-01,6.650944534700824196e-03,3.316217520566930484e-03,8.990626589255001910e-01,9.980567645242616193e-01,0.000000000000000000e+00
3.202600000000000000e+04,6.542369999999999663e+02,2.309790674191518178e+02,1.769318083041581531e+02,1.305469432732426771e+00,6.428310650837523177e-01,3.234900000000000000e+04,2.019325869187247520e+02,7.794489875389407629e-01,9.900151472997619218e-01,9.402478733620751594e-01,8.742462647157668298e-01,7.212235915167421012e-03,2.598871632471069434e-03,7.643065313694704654e-01,9.977788139405914247e-01,0.000000000000000000e+00
3.203800000000000000e+04,6.450850000000000364e+02,2.244823211079243492e+02,1.819408668068357713e+02,1.233820224382322417e+00,5.857512998093428180e-01,3.230800000000000000e+04,2.019704149974078291e+02,7.705146705146704855e-01,9.916429367339358869e-01,9.674786148012576303e-01,8.997163518293563866e-01,7.006752016602920199e-03,2.832167692539126324e-03,8.094895137491263659e-01,9.987645334890841164e-01,0.000000000000000000e+00
3.204400000000000000e+04,6.526509999999999536e+02,2.161471468454673470e+02,1.889705403259668515e+02,1.143813985357833518e+00,4.854435201011320644e-01,3.239500000000000000e+04,2.019893263801173191e+02,7.780691530691530300e-01,9.891649945979318348e-01,9.453542294066802354e-01,9.344991563757626407e-01,6.745323519082116817e-03,3.173205522763940765e-03,8.732886732670118723e-01,9.988797977373958803e-01,0.000000000000000000e+00
3.205700000000000000e+04,6.420819999999998799e+02,2.159182852739809277e+02,1.893033869113691878e+02,1.140593883695660837e+00,4.809714696790997057e-01,3.230100000000000000e+04,2.020302949697770316e+02,7.798049089007272894e-01,9.924460543017243896e-01,9.771286582334482995e-01,9.356794155410168567e-01,6.735448896465075566e-03,3.184597937041567118e-03,8.754959686671788255e-01,9.985853470619923122e-01,0.000000000000000000e+00
3.206600000000000000e+04,6.693129999999999882e+02,2.364366550480214073e+02,1.732308993147825618e+02,1.364864212927660025e+00,6.805801720019645229e-01,3.248100000000000000e+04,2.020586529735307408e+02,7.808786284823689972e-01,9.872232997752532491e-01,8.994895693843451001e-01,8.545995244793649359e-01,7.373437754881226151e-03,2.426053469844294611e-03,7.303403472403567909e-01,9.968154032055235314e-01,0.000000000000000000e+00
3.210900000000000000e+04,6.635819999999999936e+02,2.244723522891523828e+02,1.823644961999871725e+02,1.230899418289118641e+00,5.830809437929368455e-01,3.256700000000000000e+04,2.021940863178281518e+02,7.676253317076668914e-01,9.859366843737525921e-01,9.163205998319498002e-01,9.007527397288257465e-01,6.990948092097305777e-03,2.838822294124110444e-03,8.113554981289856638e-01,9.986970106726464902e-01,0.000000000000000000e+00
3.211400000000000000e+04,6.485660000000000309e+02,2.226575073739986408e+02,1.838290361006732212e+02,1.211220556322022857e+00,5.642361269313904693e-01,3.239300000000000000e+04,2.022098284941288853e+02,7.606708039224975293e-01,9.913870280616182695e-01,9.593915997137143492e-01,9.081653292492684049e-01,6.933347056548503154e-03,2.909258918790806094e-03,8.247642652504322269e-01,9.989714321911526973e-01,0.000000000000000000e+00
3.216700000000000000e+04,6.548930000000000291e+02,2.179605170171492432e+02,1.882047159446817091e+02,1.158103376544578955e+00,5.043817530986666187e-01,3.252100000000000000e+04,2.023766202788651469e+02,7.605930199564929772e-01,9.891147258694381605e-01,9.424964570592284652e-01,9.285012856844253593e-01,6.775904405668829386e-03,3.106540864422383148e-03,8.621146375176310661e-01,9.984178726776743451e-01,0.000000000000000000e+00
3.221300000000000000e+04,6.582160000000000082e+02,2.214811143381681973e+02,1.852954323699252086e+02,1.195286421826101009e+00,5.477843665607328161e-01,3.258500000000000000e+04,2.025212716100552939e+02,7.629073512694202197e-01,9.885837041583550588e-01,9.343383323575634725e-01,9.143952170153700765e-01,6.875519645427877018e-03,2.964975252706566079e-03,8.361186129005858669e-01,9.994012250361440364e-01,0.000000000000000000e+00
3.221800000000000000e+04,6.535949999999999136e+02,2.227560713810964330e+02,1.844046839490121954e+02,1.207974041715168090e+00,5.609755664601538960e-01,3.256600000000000000e+04,2.025369883558987567e+02,7.544315653904695163e-01,9.893140084750967622e-01,9.477439021557724219e-01,9.092321798465983207e-01,6.914025432401031505e-03,2.914807830169736068e-03,8.267031568685969667e-01,9.986359537012478027e-01,0.000000000000000000e+00
3.223300000000000000e+04,6.654929999999999382e+02,2.212336837010266493e+02,1.855923728724366129e+02,1.192040816532301317e+00,5.442895095369214564e-01,3.271000000000000000e+04,2.025841312774732046e+02,7.752044252044252293e-01,9.854173035768878375e-01,9.145840197365748825e-01,9.157020209962407620e-01,6.863577194211728343e-03,2.976781623782728987e-03,8.385101912565999793e-01,9.995383730561735458e-01,0.000000000000000000e+00
3.225100000000000000e+04,6.440509999999999309e+02,2.209809627768115092e+02,1.860277835012764172e+02,1.187892252531704607e+00,5.397471425439149817e-01,3.251400000000000000e+04,2.026406883063066573e+02,7.640606491352760488e-01,9.919111767238727451e-01,9.770404216446091361e-01,9.170051834327994644e-01,6.851910414461924101e-03,2.988674382918363008e-03,8.408985064426222067e-01,9.988968209686724942e-01,0.000000000000000000e+00
3.225800000000000000e+04,6.548079999999999927e+02,2.208040300789037644e+02,1.862777558095509960e+02,1.185348347790125656e+00,5.369189075061797656e-01,3.261200000000000000e+04,2.026626784439278026e+02,7.758056758056758317e-01,9.891450999632037666e-01,9.454081638315681158e-01,9.178395809691825002e-01,6.844938622323261564e-03,2.996514959545805261e-03,8.424294963936845848e-01,9.985724116799217231e-01,0.000000000000000000e+00
3.226200000000000000e+04,6.524190000000000964e+02,2.226986562713451292e+02,1.845129928925483114e+02,1.206953791059225622e+00,5.599415175975334114e-01,3.256300000000000000e+04,2.026752431656264548e+02,7.813135716361522265e-01,9.907563799404232041e-01,9.524626416520813876e-01,9.100874094124693503e-01,6.902816200835197417e-03,2.921046678822555084e-03,8.282590927710996587e-01,9.996704519993535598e-01,0.000000000000000000e+00
3.227900000000000000e+04,6.465559999999999263e+02,2.181816037965039072e+02,1.885531417723272796e+02,1.157135870268086952e+00,5.031437256875972430e-01,3.262300000000000000e+04,2.027286345450644944e+02,7.901835985312117838e-01,9.894552922784538573e-01,9.703259436875630861e-01,9.291738213371451005e-01,6.759242969004737069e-03,3.107890310150911769e-03,8.633639902582727066e-01,9.990294422256346119e-01,0.000000000000000000e+00
3.232300000000000000e+04,6.495900000000000318e+02,2.173714573797691116e+02,1.895913190482927178e+02,1.146526425739989863e+00,4.891499670620391704e-01,3.261500000000000000e+04,2.028667587469042530e+02,7.848436285936285506e-01,9.910470642342480430e-01,9.625933676235022274e-01,9.332722943126624537e-01,6.724977798464533245e-03,3.147053389970454716e-03,8.709971753316212428e-01,9.986212782625908391e-01,0.000000000000000000e+00
3.233800000000000000e+04,6.536020000000000891e+02,2.214113413439678766e+02,1.861362729792155051e+02,1.189512059096032637e+00,5.415309049908620942e-01,3.267200000000000000e+04,2.029138250530152732e+02,7.824908655358482346e-01,9.897771792360431364e-01,9.512535177689841470e-01,9.164563288462433954e-01,6.846785247818908821e-03,2.979295412034745592e-03,8.398922026823338882e-01,9.990619034313654723e-01,0.000000000000000000e+00
3.235500000000000000e+04,6.571660000000000537e+02,2.212796210000570909e+02,1.863604099388419399e+02,1.187374620353510712e+00,5.391743277590498318e-01,3.272000000000000000e+04,2.029671536724752627e+02,7.837936046511627675e-01,9.888447432762835776e-01,9.414583159721267025e-01,9.172428656338981190e-01,6.839116705302336618e-03,2.986188010143478802e-03,8.413344745562852944e-01,9.989792023165897650e-01,0.000000000000000000e+00
3.236800000000000000e+04,6.753849999999998772e+02,2.216580649374584482e+02,1.861762292851798577e+02,1.190581986693523886e+00,5.427019393429458605e-01,3.280600000000000000e+04,2.030079249290227494e+02,7.590994371482175929e-01,9.866487837590685039e-01,8.917085023385341591e-01,9.158607650315007120e-01,6.848061818384158957e-03,2.972112558339391492e-03,8.388009409240859693e-01,9.986612906857952332e-01,0.000000000000000000e+00
3.237600000000000000e+04,6.430090000000000146e+02,2.191300137300374047e+02,1.883004273920523701e+02,1.163725525029192021e+00,5.114565206708909795e-01,3.260800000000000000e+04,2.030330108636170223e+02,7.843023255813953432e-01,9.928851815505397305e-01,9.840087314607846025e-01,9.265413140244153078e-01,6.768285573574172286e-03,3.076929839676310202e-03,8.584788065940901491e-01,9.990336999301419052e-01,0.000000000000000000e+00
3.243300000000000000e+04,6.537599999999999909e+02,2.198366971119596656e+02,1.880092368240601388e+02,1.169286684130757870e+00,5.182614078472964625e-01,3.277500000000000000e+04,2.032116585100262682e+02,7.693201764789601160e-01,9.895652173913043192e-01,9.535869437249885339e-01,9.243755077275996879e-01,6.778179542810090774e-03,3.052717038448006862e-03,8.544700792866577466e-01,9.991204856980419047e-01,0.000000000000000000e+00
3.246500000000000000e+04,6.538500000000000227e+02,2.252024494177252336e+02,1.836920945606859732e+02,1.225977905888190334e+00,5.785098675215973874e-01,3.276700000000000000e+04,2.033118831249837513e+02,7.650344047506834055e-01,9.907834101382488878e-01,9.542650434534424297e-01,9.027960559516964301e-01,6.936776510633766574e-03,2.842471230533301276e-03,8.150407186419387218e-01,9.992219134542498216e-01,0.000000000000000000e+00
3.251400000000000000e+04,6.490119999999999436e+02,2.214454898972537933e+02,1.871344231774471041e+02,1.183349840917679696e+00,5.346736436922789881e-01,3.284300000000000000e+04,2.034652563891906425e+02,7.849830999517141139e-01,9.899826447035897647e-01,9.700068736506542999e-01,9.188051492202183868e-01,6.810773509788208176e-03,2.994124690715943126e-03,8.442029022335879596e-01,9.989873700603597584e-01,0.000000000000000000e+00
3.251800000000000000e+04,6.516509999999999536e+02,2.212627853728894252e+02,1.872561106033458032e+02,1.181605153818334308e+00,5.326964266601490472e-01,3.281100000000000000e+04,2.034777715518282832e+02,7.589152352501866705e-01,9.910700679650117362e-01,9.622846511114481194e-01,9.196204016365046030e-01,6.804317158893210919e-03,3.001917143790211722e-03,8.457016831060859552e-01,9.992854673509909968e-01,0.000000000000000000e+00
3.251800000000000000e+04,6.551309999999999718e+02,2.208211991933858656e+02,1.876655865058268375e+02,1.176673908652557277e+00,5.270196045494587311e-01,3.284200000000000000e+04,2.034777715518282832e+02,7.940321832344394704e-01,9.901345837646915449e-01,9.520886553575951261e-01,9.214594083135607683e-01,6.790737412921639404e-03,3.019962391719497718e-03,8.490874411695775725e-01,9.990990381888049665e-01,0.000000000000000000e+00
3.252500000000000000e+04,6.639139999999998736e+02,2.250778555603174311e+02,1.842147341738576074e+02,1.221823306206843096e+00,5.745792538814934458e-01,3.300000000000000000e+04,2.034996712344055823e+02,7.690579778681547740e-01,9.856060606060605966e-01,9.272642490958107331e-01,9.041301318950534238e-01,6.920149287019752155e-03,2.852456295516896719e-03,8.174512954005669352e-01,9.987810444093874196e-01,0.000000000000000000e+00
3.257800000000000000e+04,6.575710000000000264e+02,2.270375739965749631e+02,1.828423057226461310e+02,1.241712486064186605e+00,5.928139977174695652e-01,3.290100000000000000e+04,2.036654067051695733e+02,7.819220430107527431e-01,9.901826692197805979e-01,9.467797909622934771e-01,8.970559503434529791e-01,6.969045797672508008e-03,2.783756258759325676e-03,8.047093780465954804e-01,9.992176823734033597e-01,0.000000000000000000e+00
3.258100000000000000e+04,6.495829999999999700e+02,2.244241778975849684e+02,1.849234713198302416e+02,1.213605694808947089e+00,5.666030911163334460e-01,3.285100000000000000e+04,2.036747839252967651e+02,7.720616113744075415e-01,9.917810721134820984e-01,9.702976345800158331e-01,9.075438566081899250e-01,6.888191826450537451e-03,2.882408175749078851e-03,8.236358516672670493e-01,9.995691600322125225e-01,0.000000000000000000e+00
3.261500000000000000e+04,6.647889999999998736e+02,2.181467462889409887e+02,1.910022769835300096e+02,1.142115946124305337e+00,4.830951720494698343e-01,3.301600000000000000e+04,2.037810289294303630e+02,8.085628579220071055e-01,9.878543736370244410e-01,9.273839969932451410e-01,9.341465430775536261e-01,6.688540435043415118e-03,3.141746670929419609e-03,8.726297639437436970e-01,9.966443684628378819e-01,0.000000000000000000e+00
3.262200000000000000e+04,6.570090000000000146e+02,2.352708697635185047e+02,1.771581895325933260e+02,1.328027060923614222e+00,6.580242878670917728e-01,3.290200000000000000e+04,2.038028960254256958e+02,7.793119923554706618e-01,9.914898790347090873e-01,9.496811325304296281e-01,8.662478964364661582e-01,7.212030830835586444e-03,2.504990650959533147e-03,7.503854180806027729e-01,9.965321413335200829e-01,0.000000000000000000e+00
